TARGET	ratio_exclam_in_title	fake_aggregate	good_aggregate	risk_word	safe_word
1.0	0.0	15233.0	11812.0	1.0	0.26200873362445415
0.0	0.0	11895.0	10413.0	0.6222910216718266	0.5178894927536232
1.0	0.0	12355.0	11887.0	0.5387596899224806	0.0
0.0	0.0	9953.0	14532.0	0.75	0.1886700705081449
1.0	0.0	10360.0	8845.0	1.0	0.5337935835702269
0.0	0.0	19726.0	16090.0	0.6836158192090396	0.4601226993865031
0.0	0.0	13758.0	11541.0	1.0	0.5
0.0	0.0	10283.0	8950.0	0.7172897196261683	0.0
0.0	0.0	22998.0	17753.0	0.6222910216718266	0.17307692307692307
0.0	0.0	10905.0	11053.0	0.5517241379310345	0.0
0.0	0.0	5031.0	12026.0	0.8571428571428571	0.0
0.0	0.0	17213.0	18518.0	0.5738396624472574	0.03361344537815126
0.0	0.0	9912.0	8735.0	0.125	0.025
1.0	0.0	10354.0	9070.0	0.38461538461538464	0.08823529411764706
0.0	0.0	11387.0	8529.0	0.998003992015968	0.38461538461538464
1.0	0.0	10767.0	9503.0	0.5387596899224806	0.056910569105691054
0.0	0.0	13849.0	12325.0	0.7	0.0
0.0	0.0	9614.0	8809.0	0.02127659574468085	0.02127659574468085
1.0	0.0	19826.0	14324.0	0.45840130505709625	0.11827956989247312
0.0	0.0	11312.0	10316.0	0.3469387755102041	0.0
0.0	0.0	9376.0	8614.0	0.23076923076923078	0.0
0.0	0.0	2537.0	7034.0	0.25925925925925924	0.1886700705081449
0.0	0.0	13634.0	12004.0	0.6380368098159509	0.25806451612903225
1.0	0.0	19224.0	15039.0	0.22549019607843138	0.22549019607843138
1.0	0.0	10817.0	9385.0	0.5387596899224806	0.2727272727272727
1.0	0.0	11845.0	11319.0	0.5357142857142857	0.0
0.0	0.0	16155.0	18563.0	0.4844290657439446	0.0
0.0	0.0	14566.0	12160.0	0.3686635944700461	0.3686635944700461
0.0	0.0	12049.0	11371.0	0.3870967741935484	0.16129032258064516
1.0	0.0	13350.0	12688.0	0.375	0.0
1.0	0.0	11164.0	10295.0	0.22549019607843138	0.05263157894736842
1.0	0.0	11013.0	11089.0	0.4186046511627907	0.0
0.0	0.0	11634.0	10227.0	0.64	0.36363636363636365
0.0	0.0	9509.0	8375.0	0.37777777777777777	0.0
1.0	0.0	2165.0	8924.0	0.017241379310344827	0.009433962264150943
0.0	0.0	10417.0	9414.0	0.10897435897435898	0.056910569105691054
1.0	0.0	13461.0	12330.0	0.6611295681063123	0.0
0.0	0.0	12540.0	13454.0	0.5387596899224806	0.14583333333333334
1.0	0.0	13845.0	12013.0	0.5	0.45840130505709625
1.0	0.0	14376.0	12163.0	0.175	0.022988505747126436
0.0	0.0	14919.0	12320.0	0.22549019607843138	0.15789473684210525
1.0	0.0	7282.0	12305.0	0.43137254901960786	0.0
0.0	0.0	11553.0	10248.0	0.6120689655172413	0.0
1.0	0.0	14632.0	14364.0	0.1262135922330097	0.0
1.0	0.1	6089.0	13707.0	0.6120689655172413	0.0
0.0	0.0	10578.0	8551.0	0.41456582633053224	0.22413793103448276
1.0	0.0	12999.0	11627.0	0.9027777777777778	0.23232323232323232
0.0	0.0	13423.0	17192.0	0.3951612903225806	0.0
0.0	0.0	12079.0	12985.0	0.41456582633053224	0.1998607242339833
1.0	0.0	13735.0	11623.0	0.6836158192090396	0.18518518518518517
1.0	0.0	13648.0	18781.0	0.4025974025974026	0.009433962264150943
1.0	0.0	14072.0	11649.0	0.6166306695464363	0.0
0.0	0.0	12034.0	11391.0	0.41456582633053224	0.0
0.0	0.0	10795.0	9574.0	0.5387596899224806	0.0
0.0	0.0	8035.0	12518.0	0.4144144144144144	0.0
0.0	0.0	3923.0	10163.0	0.011627906976744186	0.0
1.0	0.0	16351.0	12581.0	0.5387596899224806	0.37333333333333335
1.0	0.0	11503.0	10136.0	0.4888888888888889	0.10526315789473684
0.0	0.0	17286.0	13652.0	0.5738396624472574	0.4756756756756757
1.0	0.0	7189.0	13173.0	0.21875	0.1886700705081449
1.0	0.0	14367.0	12677.0	0.7333333333333333	0.4166666666666667
1.0	0.0	12554.0	12650.0	0.5945945945945946	0.0
0.0	0.0	4404.0	11205.0	0.21110601193207892	0.0
0.0	0.0	17962.0	14182.0	0.6166306695464363	0.2222222222222222
1.0	0.0	14716.0	18296.0	0.5	0.0
0.0	0.0	17410.0	13726.0	0.7557251908396947	0.48823155216284986
1.0	0.0	9363.0	8440.0	0.16666666666666666	0.0
1.0	0.0	9308.0	8429.0	0.3686635944700461	0.0
0.0	0.0	13229.0	11152.0	0.45840130505709625	0.0
0.0	0.0	17738.0	13549.0	0.6744186046511628	0.5178894927536232
0.0	0.0	8793.0	12856.0	0.6574257425742575	0.1886700705081449
1.0	0.0	9275.0	8380.0	0.1262135922330097	0.0
1.0	0.0	11664.0	10437.0	0.45840130505709625	0.2641509433962264
0.0	0.0	11618.0	16326.0	0.011627906976744186	0.0
0.0	0.0	9365.0	8231.0	0.46153846153846156	0.023809523809523808
1.0	0.0	12487.0	10511.0	0.5540540540540541	0.5
1.0	0.0	11514.0	9778.0	0.41025641025641024	0.38181818181818183
0.0	0.0	10996.0	10165.0	0.22549019607843138	0.05263157894736842
1.0	0.0	9384.0	8085.0	0.9230769230769231	0.06060606060606061
0.0	0.0	14148.0	12580.0	0.22549019607843138	0.0
1.0	0.0	14473.0	11488.0	0.3951612903225806	0.2
0.0	0.0	13658.0	12027.0	0.55	0.0
1.0	0.0	18844.0	14548.0	0.6746031746031746	0.40946745562130177
0.0	0.0	2501.0	9131.0	0.08108108108108109	0.08108108108108109
1.0	0.0	11342.0	11582.0	0.43478260869565216	0.0
0.0	0.0	9875.0	8131.0	1.0	0.36
0.0	0.0	10863.0	9942.0	0.4601226993865031	0.04081632653061224
1.0	0.0	2299.0	7000.0	0.6530612244897959	0.1886700705081449
0.0	0.0	19849.0	15232.0	0.45840130505709625	0.45840130505709625
0.0	0.0	14465.0	12197.0	0.5387596899224806	0.16666666666666666
0.0	0.0	10398.0	9607.0	0.16666666666666666	0.16666666666666666
0.0	0.0	11943.0	10468.0	0.43870967741935485	0.01834862385321101
0.0	0.0	9993.0	9247.0	0.6574257425742575	0.0
1.0	0.0	15542.0	18614.0	0.6185567010309279	0.03361344537815126
1.0	0.0	19290.0	15924.0	0.5387596899224806	0.0
0.0	0.0	10357.0	8967.0	0.4601226993865031	0.0
0.0	0.0	16385.0	14386.0	0.9027777777777778	0.4844290657439446
1.0	0.0	13743.0	19208.0	0.19230769230769232	0.011111111111111112
1.0	0.0	12538.0	11468.0	0.5738396624472574	0.0
0.0	0.0	11407.0	10266.0	0.10897435897435898	0.10897435897435898
1.0	0.0	5761.0	11969.0	0.1276595744680851	0.0
1.0	0.0	12553.0	10513.0	0.7692307692307693	0.16666666666666666
1.0	0.0	14217.0	10703.0	0.6574257425742575	0.5327788649706457
1.0	0.0	10798.0	9450.0	0.4844290657439446	0.0
0.0	0.0	22492.0	15854.0	0.9246861924686193	0.038461538461538464
1.0	0.3333333333333333	9241.0	8036.0	0.5337935835702269	0.5337935835702269
0.0	0.0	13733.0	17759.0	0.7	0.0
0.0	0.0	5655.0	12442.0	0.23809523809523808	0.0
0.0	0.0	10448.0	8529.0	0.9430199430199431	0.5337935835702269
1.0	0.0	2245.0	8855.0	0.2804878048780488	0.06896551724137931
1.0	0.0	14852.0	20240.0	0.3686635944700461	0.0
1.0	0.09090909090909091	11865.0	10647.0	0.1262135922330097	0.1262135922330097
1.0	0.0	19259.0	19578.0	0.463768115942029	0.16265060240963855
0.0	0.0	12357.0	10987.0	0.5540540540540541	0.2692307692307692
0.0	0.0	11023.0	14867.0	1.0	0.1886700705081449
0.0	0.0	10497.0	9195.0	0.5338345864661654	0.0
0.0	0.0	17990.0	13163.0	0.6166306695464363	0.5337935835702269
1.0	0.0	13343.0	11026.0	0.6666666666666666	0.22608695652173913
0.0	0.0	11723.0	14409.0	1.0	0.14671814671814673
1.0	0.0	15523.0	12838.0	0.8275862068965517	0.45454545454545453
1.0	0.0	13588.0	11050.0	0.5945945945945946	0.41456582633053224
1.0	0.0	11618.0	10360.0	0.75	0.28205128205128205
0.0	0.0	13359.0	17102.0	0.6574257425742575	0.1886700705081449
0.0	0.0	7518.0	12436.0	0.819672131147541	0.1886700705081449
0.0	0.0	16806.0	15980.0	0.6166306695464363	0.1998607242339833
1.0	0.0	12202.0	15459.0	0.43478260869565216	0.1886700705081449
0.0	0.0	10928.0	9761.0	0.5274725274725275	0.0
0.0	0.0	11210.0	9922.0	0.6574257425742575	0.056910569105691054
0.0	0.0	12485.0	10106.0	1.0	0.5337935835702269
1.0	0.0	12839.0	11580.0	0.4186046511627907	0.01834862385321101
0.0	0.0	18046.0	14472.0	0.7333333333333333	0.4146341463414634
1.0	0.09090909090909091	10911.0	9384.0	0.5387596899224806	0.3469387755102041
1.0	0.0	17015.0	20278.0	0.45840130505709625	0.0
0.0	0.0	11263.0	9184.0	0.49159663865546216	0.36507936507936506
0.0	0.0	12382.0	16430.0	0.48823155216284986	0.1886700705081449
0.0	0.0	10874.0	9373.0	0.6836158192090396	0.16666666666666666
1.0	0.08333333333333333	14302.0	12505.0	0.04081632653061224	0.0
0.0	0.0	11832.0	10332.0	0.4714285714285714	0.4714285714285714
0.0	0.0	17013.0	12959.0	1.0	0.5337935835702269
1.0	0.0	12752.0	11106.0	0.6746031746031746	0.24
0.0	0.0	12450.0	9550.0	0.5845070422535211	0.3
1.0	0.0	12912.0	9458.0	0.782608695652174	0.477124183006536
0.0	0.0	9248.0	8442.0	0.14	0.0
1.0	0.0	11432.0	10537.0	0.6380368098159509	0.0
0.0	0.0	14002.0	9804.0	0.998003992015968	0.5327788649706457
1.0	0.0	13160.0	10364.0	0.9207920792079208	0.5337935835702269
1.0	0.0	13385.0	10451.0	0.625	0.23232323232323232
0.0	0.0	6033.0	10575.0	1.0	0.13636363636363635
1.0	0.0	11973.0	10302.0	0.9285714285714286	0.19230769230769232
1.0	0.0	13351.0	13534.0	0.7727272727272727	0.0
0.0	0.0	12549.0	10209.0	0.3951612903225806	0.3235294117647059
0.0	0.0	9828.0	8626.0	0.6120689655172413	0.34146341463414637
0.0	0.0	9812.0	8825.0	0.05263157894736842	0.01834862385321101
0.0	0.0	3146.0	8807.0	0.3281733746130031	0.0
1.0	0.0	13245.0	11215.0	0.5337935835702269	0.5327788649706457
0.0	0.0	12050.0	10771.0	0.7272727272727273	0.40946745562130177
0.0	0.0	12200.0	10319.0	0.375	0.375
1.0	0.0	17909.0	23713.0	0.008547008547008548	0.0
0.0	0.16666666666666666	15138.0	11556.0	0.5662650602409639	0.42857142857142855
0.0	0.0	17077.0	13745.0	0.23809523809523808	0.22727272727272727
1.0	0.0	14642.0	13689.0	0.5387596899224806	0.0
0.0	0.0	9628.0	14012.0	0.5338345864661654	0.01556420233463035
1.0	0.0	3944.0	11224.0	0.34444444444444444	0.03882783882783883
0.0	0.0	11576.0	10923.0	0.15165876777251186	0.0
0.0	0.0	2462.0	9161.0	0.21110601193207892	0.0
0.0	0.0	10163.0	9637.0	0.5337935835702269	0.0
0.0	0.0	16065.0	19893.0	0.45840130505709625	0.0
1.0	0.0	13955.0	11106.0	1.0	0.11904761904761904
1.0	0.0	9786.0	9483.0	0.6530612244897959	0.0
1.0	0.0	12087.0	10963.0	0.1875	0.1875
0.0	0.0	16747.0	13781.0	0.7557251908396947	0.058823529411764705
0.0	0.0	11907.0	10418.0	1.0	0.48823155216284986
0.0	0.0	16012.0	14560.0	0.22549019607843138	0.01556420233463035
1.0	0.0	10845.0	9680.0	0.19230769230769232	0.0
0.0	0.0	10128.0	10612.0	0.10526315789473684	0.010526315789473684
1.0	0.0	21873.0	22334.0	0.6342182890855457	0.1886700705081449
1.0	0.0	10932.0	10384.0	0.22549019607843138	0.0
1.0	0.0	10754.0	9141.0	0.5540540540540541	0.5274390243902439
0.0	0.0	14734.0	12990.0	0.6222044728434505	0.0
0.0	0.0	21151.0	23308.0	0.45840130505709625	0.05
0.0	0.0	3904.0	10067.0	0.6166306695464363	0.009433962264150943
0.0	0.0	12410.0	9329.0	0.6166306695464363	0.5238095238095238
0.0	0.0	15753.0	14704.0	0.1276595744680851	0.0
1.0	0.0	10406.0	9740.0	0.34545454545454546	0.0
0.0	0.0	10178.0	13533.0	0.6004618937644342	0.0
1.0	0.0	12374.0	10133.0	0.6380368098159509	0.5337935835702269
0.0	0.0	9590.0	8710.0	0.34545454545454546	0.0
1.0	0.0	2847.0	9528.0	0.21110601193207892	0.0
0.0	0.0	9342.0	14032.0	0.22549019607843138	0.0
0.0	0.0	9784.0	9273.0	0.22549019607843138	0.0
0.0	0.0	9641.0	8056.0	0.9430199430199431	0.5337935835702269
0.0	0.0	16060.0	13165.0	0.7407407407407407	0.0
1.0	0.0	9679.0	8578.0	0.4090909090909091	0.0
1.0	0.0	13197.0	12022.0	0.4838709677419355	0.0
1.0	0.0	13818.0	11545.0	1.0	0.11320754716981132
1.0	0.0	13859.0	10657.0	0.5337935835702269	0.3125
1.0	0.07142857142857142	13282.0	11231.0	0.5387596899224806	0.0
1.0	0.0	10920.0	8978.0	0.6512322628827483	0.5337935835702269
0.0	0.0	13002.0	11902.0	0.22549019607843138	0.12121212121212122
1.0	0.0	14936.0	12672.0	0.7307692307692307	0.16
0.0	0.0	14556.0	12937.0	0.5540540540540541	0.48823155216284986
0.0	0.0	9346.0	8354.0	0.1875	0.11009174311926606
1.0	0.0	9407.0	13848.0	0.5387596899224806	0.022727272727272728
0.0	0.14285714285714285	15971.0	12802.0	0.6166306695464363	0.2692307692307692
1.0	0.0	18855.0	20564.0	0.3076923076923077	0.0
0.0	0.0	17301.0	14927.0	0.5	0.48823155216284986
1.0	0.0	11591.0	10212.0	0.21951219512195122	0.21951219512195122
0.0	0.0	16476.0	12861.0	0.4838709677419355	0.4603174603174603
0.0	0.0	13397.0	10868.0	0.6166306695464363	0.15
0.0	0.0	3321.0	8508.0	0.550561797752809	0.16666666666666666
1.0	0.1111111111111111	11794.0	16190.0	0.5387596899224806	0.0
1.0	0.5	16762.0	14175.0	0.6615938018815717	0.45840130505709625
0.0	0.0	18960.0	24671.0	0.21110601193207892	0.0
0.0	0.0	10701.0	9440.0	0.3951612903225806	0.043478260869565216
0.0	0.08333333333333333	14849.0	18558.0	0.5738396624472574	0.06756756756756757
0.0	0.0	9217.0	8038.0	0.5337935835702269	0.5337935835702269
1.0	0.0	12514.0	16262.0	0.5387596899224806	0.0
0.0	0.0	16212.0	12085.0	0.9430199430199431	0.45454545454545453
0.0	0.0	14096.0	19558.0	0.3686635944700461	0.0
0.0	0.0	9570.0	8472.0	0.4601226993865031	0.0
0.0	0.0	5491.0	12387.0	0.2972972972972973	0.0
1.0	0.0	9207.0	8036.0	0.5337935835702269	0.5337935835702269
0.0	0.0	13422.0	11701.0	0.5387596899224806	0.45840130505709625
0.0	0.0	9269.0	8088.0	0.7777777777777778	0.36507936507936506
0.0	0.0	12740.0	11982.0	0.5161290322580645	0.0
0.0	0.0	17972.0	14393.0	1.0	0.3088235294117647
0.0	0.0	13206.0	10217.0	0.6615938018815717	0.5327788649706457
0.0	0.0	9656.0	8412.0	0.7407407407407407	0.3939393939393939
1.0	0.0	13114.0	11885.0	0.625	0.2413793103448276
1.0	0.0	14985.0	13153.0	0.19230769230769232	0.19230769230769232
1.0	0.07692307692307693	8590.0	13777.0	0.136	0.011111111111111112
1.0	0.0	10413.0	9760.0	0.3090909090909091	0.11
0.0	0.0	10650.0	9874.0	0.3548387096774194	0.0
0.0	0.0	14453.0	12712.0	0.21875	0.06666666666666667
1.0	0.0	9251.0	8202.0	0.463768115942029	0.1
1.0	0.0	13198.0	17447.0	0.2857142857142857	0.07142857142857142
1.0	0.0	7197.0	13145.0	0.23809523809523808	0.0
1.0	0.0	13870.0	11301.0	0.7021276595744681	0.5178894927536232
1.0	0.0	14158.0	12265.0	0.4844290657439446	0.40946745562130177
1.0	0.0	12906.0	11632.0	0.5738396624472574	0.30434782608695654
0.0	0.0	9423.0	8327.0	0.4844290657439446	0.0
0.0	0.0	12003.0	10670.0	0.6342182890855457	0.16326530612244897
1.0	0.0	14800.0	11480.0	0.780952380952381	0.5178894927536232
0.0	0.0	16274.0	13714.0	0.5387596899224806	0.5178894927536232
0.0	0.0	15671.0	14559.0	0.125	0.0
0.0	0.0	12815.0	10090.0	0.998003992015968	0.5337935835702269
0.0	0.0	13699.0	13183.0	0.9430199430199431	0.03882783882783883
1.0	0.0	12070.0	10048.0	0.7916666666666666	0.11904761904761904
1.0	0.0	12549.0	10755.0	0.6470588235294118	0.11971830985915492
0.0	0.0	14680.0	10752.0	0.5416666666666666	0.5337935835702269
1.0	0.0	10668.0	8966.0	0.4025974025974026	0.4025974025974026
1.0	0.0	6169.0	12608.0	0.21110601193207892	0.0
0.0	0.0	9891.0	8854.0	0.5274725274725275	0.0
0.0	0.0	14238.0	13361.0	0.22549019607843138	0.0
1.0	0.0	2862.0	9593.0	0.23809523809523808	0.0
0.0	0.0	12002.0	15679.0	0.24806201550387597	0.0
1.0	0.14285714285714285	11983.0	10761.0	0.40946745562130177	0.0
1.0	0.2727272727272727	11663.0	8964.0	0.9230769230769231	0.5
1.0	0.0	10193.0	10277.0	0.4844290657439446	0.0
0.0	0.0	9366.0	8326.0	0.7142857142857143	0.03225806451612903
0.0	0.0	15382.0	13385.0	0.175	0.022988505747126436
1.0	0.0	7157.0	14438.0	0.21110601193207892	0.0
0.0	0.0	14293.0	12002.0	0.5738396624472574	0.48823155216284986
1.0	0.0	10904.0	9803.0	0.40375586854460094	0.07692307692307693
0.0	0.0	10880.0	9882.0	0.45840130505709625	0.08108108108108109
0.0	0.0	13388.0	12274.0	0.9431818181818182	0.0
0.0	0.0	10320.0	8498.0	0.9430199430199431	0.17391304347826086
0.0	0.0	11700.0	9279.0	0.9090909090909091	0.5337935835702269
0.0	0.0	4003.0	10542.0	0.6166306695464363	0.0
0.0	0.0	15197.0	14227.0	0.1262135922330097	0.0
0.0	0.0	13479.0	11331.0	0.6166306695464363	0.5178894927536232
0.0	0.0	11970.0	11162.0	0.10897435897435898	0.02857142857142857
1.0	0.0625	11016.0	10564.0	0.5738396624472574	0.0
1.0	0.0	2528.0	9007.0	0.21110601193207892	0.009433962264150943
0.0	0.0	17207.0	13167.0	0.5540540540540541	0.45840130505709625
0.0	0.0	10299.0	9299.0	0.3686635944700461	0.0
0.0	0.0	2392.0	8834.0	0.6842105263157895	0.0
1.0	0.0	2142.0	8794.0	0.21110601193207892	0.0
0.0	0.0	20211.0	16664.0	0.55	0.48823155216284986
0.0	0.0	14968.0	12913.0	0.5862068965517241	0.4523809523809524
0.0	0.0	6389.0	11164.0	0.34285714285714286	0.0
1.0	0.058823529411764705	11238.0	10051.0	0.40946745562130177	0.3333333333333333
1.0	0.0	10131.0	9748.0	0.22549019607843138	0.0
1.0	0.0	12470.0	10894.0	0.5352112676056338	0.36507936507936506
1.0	0.0	5141.0	11308.0	0.22549019607843138	0.1886700705081449
1.0	0.0	10184.0	9124.0	0.16666666666666666	0.16666666666666666
0.0	0.0	12670.0	9676.0	0.45454545454545453	0.4117647058823529
0.0	0.0	10530.0	9079.0	0.7215189873417721	0.5327788649706457
0.0	0.0	12031.0	16112.0	0.3281733746130031	0.0
1.0	0.0	15024.0	11856.0	0.5338345864661654	0.5337935835702269
1.0	0.0	13746.0	11862.0	0.9821428571428571	0.5
0.0	0.07692307692307693	9899.0	8294.0	0.16666666666666666	0.16666666666666666
1.0	0.0	12423.0	10984.0	0.43119266055045874	0.11971830985915492
1.0	0.0	11017.0	8198.0	0.5555555555555556	0.5337935835702269
0.0	0.0	14034.0	12070.0	0.5042735042735043	0.0
1.0	0.0	11866.0	10503.0	0.5337935835702269	0.0
0.0	0.0	15057.0	11790.0	0.6296296296296297	0.35789473684210527
1.0	0.0	2430.0	9309.0	0.23809523809523808	0.0
0.0	0.0	21360.0	17012.0	0.6342182890855457	0.17391304347826086
0.0	0.0	12165.0	10740.0	0.3	0.09523809523809523
0.0	0.0	15838.0	12421.0	0.6666666666666666	0.3281733746130031
0.0	0.0	19124.0	15174.0	0.6166306695464363	0.48823155216284986
0.0	0.0	11036.0	10228.0	0.22549019607843138	0.05263157894736842
0.0	0.0	11981.0	10662.0	0.2013888888888889	0.0
1.0	0.0	13690.0	13730.0	0.22549019607843138	0.0
1.0	0.0	20272.0	15823.0	0.6166306695464363	0.2413793103448276
0.0	0.0	11329.0	10319.0	0.22549019607843138	0.0
0.0	0.0	13640.0	17287.0	0.45	0.0
1.0	0.0	9849.0	8824.0	0.0872093023255814	0.03333333333333333
1.0	0.0	12537.0	11399.0	0.375	0.0
0.0	0.0	11193.0	9653.0	0.55	0.10526315789473684
0.0	0.0	18758.0	14623.0	0.5945945945945946	0.4875239923224568
1.0	0.0	12811.0	13688.0	0.5337935835702269	0.1998607242339833
0.0	0.0	14708.0	14480.0	0.22549019607843138	0.0
0.0	0.0	11826.0	9511.0	0.36363636363636365	0.24806201550387597
0.0	0.0	12902.0	11076.0	0.6428571428571429	0.23076923076923078
0.0	0.0	12420.0	10079.0	0.125	0.125
0.0	0.0	11177.0	15276.0	0.25925925925925924	0.0
0.0	0.0	9661.0	8237.0	0.88	0.5337935835702269
0.0	0.0	15089.0	11616.0	0.38362068965517243	0.19148936170212766
1.0	0.0	9384.0	8094.0	0.8456375838926175	0.5337935835702269
1.0	0.0	15370.0	12503.0	0.43870967741935485	0.05042016806722689
0.0	0.0	11913.0	11778.0	0.6342182890855457	0.0
0.0	0.0	6499.0	11355.0	0.6380368098159509	0.0
1.0	0.0	15010.0	11874.0	0.8333333333333334	0.18181818181818182
0.0	0.0	11172.0	10251.0	0.22549019607843138	0.05263157894736842
0.0	0.0	12394.0	11317.0	0.22549019607843138	0.22549019607843138
0.0	0.0	9671.0	8056.0	0.9430199430199431	0.5337935835702269
1.0	0.0625	12800.0	10652.0	0.6574257425742575	0.5337935835702269
1.0	0.0	15405.0	12919.0	0.6166306695464363	0.48823155216284986
0.0	0.0	10836.0	9551.0	0.5387596899224806	0.0
0.0	0.1111111111111111	17794.0	13659.0	0.5111111111111111	0.17142857142857143
1.0	0.0	9303.0	8270.0	0.20408163265306123	0.16265060240963855
1.0	0.0	11380.0	9503.0	0.5387596899224806	0.17307692307692307
1.0	0.0	13535.0	11496.0	0.4186046511627907	0.3088235294117647
0.0	0.0	7015.0	12521.0	0.5387596899224806	0.0
0.0	0.07692307692307693	17691.0	14472.0	1.0	0.23529411764705882
0.0	0.0	14088.0	11451.0	0.1	0.027777777777777776
1.0	0.0	17990.0	12930.0	0.5387596899224806	0.49159663865546216
1.0	0.0	13439.0	11606.0	0.5652173913043478	0.16326530612244897
0.0	0.0	12819.0	13121.0	0.4144144144144144	0.0
1.0	0.0	11466.0	10934.0	0.015151515151515152	0.0
1.0	0.0	11370.0	9522.0	0.5845070422535211	0.45454545454545453
0.0	0.0	15137.0	12337.0	0.7391304347826086	0.01834862385321101
0.0	0.0	17512.0	21257.0	0.6004618937644342	0.0
1.0	0.0	12294.0	10698.0	0.7563025210084033	0.0
0.0	0.0	10375.0	8837.0	0.6004618937644342	0.2
1.0	0.0	13003.0	10628.0	0.5387596899224806	0.5337935835702269
